Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Cluster Phrase,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Flag,Review,sim
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I98,pill,tends to pill,27,24,4.458333333,4.407407407,P4L4I222,tends to pill,P4R47,5,2022-07-18 00:00:00,N+,"Healed my Keratosis pilaris

This stuff is incredible!! I’ve suffered from keratosis pilaris my entire life and nothing has helped smooth out my arms like this has! I am amazed. I also use it as my night time cream for my face and I love it. I do not recommend this as a day cream if you wear makeup, tends to pill. If you had KP give this a try!",0
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I98,pill,tends to pill,27,24,4.458333333,4.407407407,P4L4I108,started to pill,P4R18,5,2022-09-23 00:00:00,N+,"Great body cream

I used this cream a few times for my face but it didn’t work well with my other face treatments, it started to pill, but I love it as a body cream",6
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I98,pill,tends to pill,27,24,4.458333333,4.407407407,P4L4I377,Also pills,P4R90,5,2022-04-29 00:00:00,N+,"Not for me

Thick, making my skin clog. Use very lightly. Also pills if you try and put any makeup over top of it, flaking everything off. I only use it midday while working from home if I need a little pick me up. Such a specific use case, I won't repurchase.",7
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I8,Application,213,193,4.38028169,4.367875648,P4L3I53,makeup,works well under makeup,25,25,4.48,4.48,P4L4I60,Works well with topicals,P4R7,5,2022-10-23 00:00:00,P+,"A must-have product

Great choice for oily acne-prone skin. Works well with topicals and gives long-lasting results.",14
Negative,P4L1I3,Application,213,177,3.516431925,3.508474576,P4L2I8,Application,60,54,3.666666667,3.648148148,P4L3I53,makeup,can't wear make-up,17,15,3.866666667,3.941176471,P4L4I440,can't wear make-up,P4R99,3,2022-04-14 00:00:00,N-,"Not working

I'm disappoint that this didn't work for me. I don't feel like my face is moisturized and gives that look of a moisturized face. But the number one problem that I have with this product is that it peels. I can't wear make-up or a lightweight sunscreen without it peel. Thankfully I just very recently bought it and willing be returning it for something else.",0
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I8,Application,213,193,4.38028169,4.367875648,P4L3I53,makeup,works well under makeup,25,25,4.48,4.48,P4L4I1071,works well under my makeup,P4R291,2,2021-08-05 00:00:00,P+,"Combo skin I love

I have combo skin from oily in T zone to need something moisturizing for my flaky dry tretinoin skin. Going to give this 5 stars because it works well under my makeup and is actually hydrating. I use nars all day luminous and their creamy concealor, no primer. Sometimes I'll use borage seed oil on my flaky patches too but I dont always need it.",3
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I8,Application,213,193,4.38028169,4.367875648,P4L3I53,makeup,works well under makeup,25,25,4.48,4.48,P4L4I809,"great under makeup,",P4R213,5,2021-12-22 00:00:00,P+,"Life Changing

I seriously can't say enough amazing things about this product. I have very dry skin, and it has helped moisturize my skin so well! My friends who have oily skin use this product as well, and it has never caused them to break out. It's so moisturizing, soothing, and also great for sensitive skin! It also works great under makeup, I've never had a problem wearing it under makeup!",9
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I8,Application,213,193,4.38028169,4.367875648,P4L3I53,makeup,works well under makeup,25,25,4.48,4.48,P4L4I765,Goes on well with makeup,P4R196,4,2022-01-07 00:00:00,P+,"yes yes yes

I have extremely dry skin and this is 10/10. Love the ingredients list and the price point. I’ve tried 4x as expensive moisturizers and this is the best out there for dry skin. Goes on well with makeup.",11
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I33,hydrate,very hydrating,87,83,4.265060241,4.218390805,P4L4I46,hydration is key,P4R5,5,2022-10-30 00:00:00,P+,"hydration is key

love this moisturizer, i use it as my morning moisturizer and makes me feel hydrated",13
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I33,hydrate,very hydrating,87,83,4.265060241,4.218390805,P4L4I96,very hydrating,P4R260,1,2021-10-30 00:00:00,P+,"okay

This was very hydrating, and a little went a long way. The eucalyptus scent was stronger than I had initially expected, but it did not end up irritating my skin. It was a very thick cream, yet did not clog my pores. I don't think this made my skin better or worse, and for the price, I would probably not repurchase.",0
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I33,hydrate,very hydrating,87,83,4.265060241,4.218390805,P4L4I96,very hydrating,P4R16,5,2022-09-28 00:00:00,P+,"Simple and clean, perfect everyday moisturizer

This is a great everyday moisturizer that is clean and simple and hydrating. A staple in my skin care routine, would highly recommend for people with dry to normal skin as it is very hydrating but it’s not oily so could work for any skin type! MUST BUY!",0
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I33,hydrate,very hydrating,87,83,4.265060241,4.218390805,P4L4I331,Very hydrating,P4R78,1,2022-05-25 00:00:00,P+,"love!

Very hydrating! Doesn’t leave your face sticky.   I still love the “water bank” by Tatcha more but it’s sooo expensive but when I’m not able to afford that this is my go to! I also use it on my dry legs as well",1
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I33,hydrate,very hydrating,87,83,4.265060241,4.218390805,P4L4I1233,very hydrating.,P4R339,5,2021-05-01 00:00:00,P+,"dupe for DE lulu moisturizer

This works best when applied on damp, cleansed skin to trap in and retain moisture. It’s thick, creamy, soothing and very hydrating. I love the ingredients & it does not irritate my cystic acne-prone skin!",1
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I36,oily,not too oily.,59,56,4.446428571,4.457627119,P4L4I93,but it’s not oily so,P4R16,5,2022-09-28 00:00:00,P+,"Simple and clean, perfect everyday moisturizer

This is a great everyday moisturizer that is clean and simple and hydrating. A staple in my skin care routine, would highly recommend for people with dry to normal skin as it is very hydrating but it’s not oily so could work for any skin type! MUST BUY!",11
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I36,oily,not too oily.,59,56,4.446428571,4.457627119,P4L4I548,not oily.,P4R126,5,2022-03-22 00:00:00,P+,"Love!!!!

Love this holy grail!!! It leaves the skin so soft and not oily. It’s very hydrating. The only cream that has truly worked on my skin.",4
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I36,oily,not too oily.,59,56,4.446428571,4.457627119,P4L4I1052,won’t look oily,P4R282,5,2021-09-08 00:00:00,P+,"MUST HAVE MOISTURIZER

I had no expectations of this cream, except that I thought it was going to feel “thick” like cetaphil “thick”, but omg.. I touched the light fluffy top layer and instead, it feels like a “whipped” butter cream consistency!! I am so impressed! I’m wearing the cream day and night. I have normal eczema skin with breakouts around my mouth. There’s no actual fragrance smell, but it has its own unique smell, not strong, but subtle. The price value is perfect for the size you’re getting! A little goes along way, cause this MELTS right into your skin and gives off a natural glow! You won’t look oily! Try this product out for yourself!",6
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I36,oily,not too oily.,59,56,4.446428571,4.457627119,P4L4I1348,airy,P4R379,5,2021-03-25 00:00:00,P+,"A “MUST HAVE” FOR MY FAMILY

I am so glad I bought this product! The first thing I noticed was the texture. It’s unbelievably light, smooth, airy, and soft. It’s unlike any other cream I have ever felt and it feels amazing on the skin. A little of this cream goes a long way and I find it to be excellent for use on arms, legs, face, elbows, heels... anywhere! It’s super duper hydrating and my skin instantly looks and feels so moisturized and relieved. My husband and I have been so grateful for this product and have been practically bathing in this lately because of the effect the colder, drier weather has had on our skin. Lotions just haven’t done the trick for us and this cream is a lifesaver! My two year old daughter has eczema and I have been putting this on her eczema patches because this cream advertises as being a good source of relief for such skin conditions. This product has greatly reduced the amount of irritation on her skin and has been such an amazing alternative to “harsher” creams and medicated ointments. This deserves every five star review it has received and I am so excited I finally tried this product! Will definitely be a staple “must have” in our home from now on!",11
Positive,P4L1I3,Application,952,911,4.397058824,4.395901939,P4L2I7,Texture,739,718,4.401894452,4.403435469,P4L3I36,oily,not too oily.,59,56,4.446428571,4.457627119,P4L4I879,"Not oily, greasy",P4R234,5,2021-12-03 00:00:00,P+,"A Dream

I genuinely never write reviews but this stuff IS IT! I struggle with acne during my time of the month and my skin is always dry. This stuff soaks right in and keeps it hydrated all day! Not oily, greasy or too heavy. Hasn't broken me out and my skin looks more supple. Will buy this forever.",12
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I100,burn,burning sensation,58,54,3.814814815,3.827586207,P4L4I132,does burn a little,P4R26,5,2022-09-06 00:00:00,N-,"Not greasy!

I have been using this for a week and I love it so far! It hydrates and moistures skin without leaving your face feeling greasy. It does burn a little when you first apply it, but it goes away pretty quickly and its not too bothersome. I will definitely be purchasing again!",16
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I14,Allergy,198,180,3.484848485,3.477777778,P4L3I100,burn,burning sensation,58,54,3.814814815,3.827586207,P4L4I135,Burning Sensation,P4R27,5,2022-09-05 00:00:00,N-,"Burning Sensation

I was really looking forward to using this because i’ve heard nothing but good things. Recently I’ve been over exfoliating and messed up my skin barrier, so I bought this to supplement my new routine to remedy it. Very thick and moisturizing, but I noticed that my skin felt like it was burning on first application. I thought nothing of it, but after trying it again 2 more times, I’m sure it’s this product. Maybe I’ll wait until my skin barrier has healed to give it another try.",2
